loss,accuracy,auc,sensitivity,val_loss,val_accuracy,val_auc,val_sensitivity
0.6932791471481323,0.4655984938144684,0.4725683927536011,1.0,0.6923649311065674,0.5603112578392029,0.6071779727935791,1.0
0.6930286884307861,0.4646559953689575,0.5059923529624939,1.0,0.6918063163757324,0.5603112578392029,0.5057153701782227,1.0
0.6930938959121704,0.47125354409217834,0.5085064172744751,0.8438133597373962,0.6929810047149658,0.5642023086547852,0.4776917099952698,0.9652777910232544
0.6929534077644348,0.46654099225997925,0.5422891974449158,1.0,0.6924614310264587,0.5603112578392029,0.4768621027469635,1.0
0.6928915977478027,0.46371346712112427,0.534379243850708,0.9776875972747803,0.6928125023841858,0.5603112578392029,0.46005409955978394,0.9930555820465088
0.6928358674049377,0.4646559953689575,0.5430266857147217,1.0,0.6903966069221497,0.5603112578392029,0.5643128752708435,1.0
0.6927621960639954,0.4646559953689575,0.5458086133003235,1.0,0.6910789012908936,0.5603112578392029,0.4900135397911072,1.0
0.6926599144935608,0.4646559953689575,0.5491386651992798,1.0,0.6919540762901306,0.5603112578392029,0.4747418761253357,1.0
0.6926192045211792,0.4655984938144684,0.5402697324752808,1.0,0.6927054524421692,0.5564202070236206,0.46838128566741943,0.9652777910232544
0.6924636960029602,0.49575871229171753,0.5424570441246033,0.8519269824028015,0.6931617259979248,0.47081711888313293,0.4509586989879608,0.4930555522441864
0.6924605369567871,0.48821866512298584,0.5466406345367432,0.9006085395812988,0.693291187286377,0.47081711888313293,0.45353978872299194,0.4861111044883728
0.6922110915184021,0.5117813348770142,0.5463442206382751,0.6490872502326965,0.6934892535209656,0.4747081696987152,0.44595012068748474,0.4791666567325592
0.6924417614936829,0.46654099225997925,0.5309170484542847,0.8154157996177673,0.6932908296585083,0.4747081696987152,0.465492844581604,0.4930555522441864
0.6919209361076355,0.528746485710144,0.5397804975509644,0.5841785073280334,0.6930993795394897,0.47081711888313293,0.46979472041130066,0.5
0.6924622654914856,0.47785109281539917,0.5351398587226868,0.9330628514289856,0.6919454336166382,0.5603112578392029,0.4913962483406067,1.0
0.6919729709625244,0.5023562908172607,0.5433355569839478,0.8438133597373962,0.6934036016464233,0.4747081696987152,0.4676131010055542,0.4861111044883728
0.6917818188667297,0.5098963379859924,0.5330454111099243,0.6024340987205505,0.6933385729789734,0.47081711888313293,0.4671829342842102,0.5
0.6913118958473206,0.5146088600158691,0.5532722473144531,0.7221095561981201,0.6947426795959473,0.4591439664363861,0.4614061415195465,0.4444444477558136
0.6914448738098145,0.5391140580177307,0.5392162799835205,0.4949290156364441,0.6959080696105957,0.4474708139896393,0.4551069438457489,0.4166666567325592
0.6914526224136353,0.5042412877082825,0.5429052710533142,0.6673427820205688,0.6941860318183899,0.4747081696987152,0.45821040868759155,0.4791666567325592
0.6911563277244568,0.5362865328788757,0.5357593894004822,0.5152129530906677,0.6948204636573792,0.46692606806755066,0.4623279571533203,0.4583333432674408
0.6913516521453857,0.5249764323234558,0.5217016935348511,0.5030425786972046,0.695442795753479,0.45136186480522156,0.44508975744247437,0.4305555522441864
0.6911356449127197,0.5409990549087524,0.534171998500824,0.4949290156364441,0.6960448026657104,0.4474708139896393,0.45753443241119385,0.4166666567325592
0.6908668875694275,0.5438265800476074,0.5318561792373657,0.5070993900299072,0.6968122124671936,0.4474708139896393,0.4455813765525818,0.4166666567325592
0.690734326839447,0.5466541051864624,0.5387734770774841,0.49087220430374146,0.696338415145874,0.43968871235847473,0.4565511643886566,0.4027777910232544
0.6906659603118896,0.5447691082954407,0.5303134918212891,0.5131846070289612,0.6963448524475098,0.4591439664363861,0.4516039490699768,0.4444444477558136
