loss,accuracy,auc,sensitivity,val_loss,val_accuracy,val_auc,val_sensitivity
0.7094703316688538,0.4910461902618408,0.4792678654193878,0.5517241358757019,0.6939705610275269,0.43968871235847473,0.41052114963531494,0.0
0.709125816822052,0.5457115769386292,0.4954664409160614,0.06693711876869202,0.6942750215530396,0.43968871235847473,0.4261000454425812,0.0
0.7090392112731934,0.5353440046310425,0.4732773005962372,0.0,0.6952002644538879,0.43968871235847473,0.43325960636138916,0.0
0.7088820934295654,0.5353440046310425,0.504162073135376,0.0,0.6951947212219238,0.43968871235847473,0.41657447814941406,0.0
0.7088462114334106,0.5353440046310425,0.47081679105758667,0.0,0.6961587071418762,0.43968871235847473,0.4256390929222107,0.0
0.7087506055831909,0.5353440046310425,0.4973038136959076,0.0,0.6963030695915222,0.43968871235847473,0.42926499247550964,0.0
0.7087761759757996,0.5353440046310425,0.5040210485458374,0.004056795034557581,0.6960861682891846,0.43968871235847473,0.4277900755405426,0.0
0.7085527181625366,0.5353440046310425,0.5228641033172607,0.0,0.6968451142311096,0.43968871235847473,0.3940203785896301,0.0
0.7085006833076477,0.5353440046310425,0.5045424699783325,0.0,0.6977294087409973,0.43968871235847473,0.40637293457984924,0.0
0.7084036469459534,0.5353440046310425,0.5028765797615051,0.0,0.6981161236763,0.43968871235847473,0.39709317684173584,0.0
0.70851069688797,0.5353440046310425,0.49545934796333313,0.0,0.6989888548851013,0.43968871235847473,0.3978920876979828,0.0
0.7081847786903381,0.5353440046310425,0.5077904462814331,0.0,0.7009919881820679,0.43968871235847473,0.3942354917526245,0.0
0.7081628441810608,0.5334590077400208,0.5083671808242798,0.0020283975172787905,0.7012211084365845,0.43579766154289246,0.38600051403045654,0.0069444444961845875
0.7080274224281311,0.5325164794921875,0.5106258988380432,0.0020283975172787905,0.702004611492157,0.43579766154289246,0.395771861076355,0.013888888992369175
0.7076895833015442,0.5485391020774841,0.5189715623855591,0.1318458467721939,0.7003153562545776,0.443579763174057,0.4046214520931244,0.2430555522441864
0.7079542279243469,0.5504240989685059,0.5161682367324829,0.23935091495513916,0.6997666358947754,0.443579763174057,0.4129793643951416,0.2986111044883728
0.7076543569564819,0.5523091554641724,0.5171895623207092,0.26774847507476807,0.7016709446907043,0.4591439664363861,0.4059427082538605,0.2291666716337204
0.7078738808631897,0.5475966334342957,0.5126917958259583,0.08316429704427719,0.7016008496284485,0.4474708139896393,0.3983530104160309,0.1736111044883728
0.7073841691017151,0.5645617246627808,0.5185127258300781,0.13590264320373535,0.7012882232666016,0.4474708139896393,0.4007190465927124,0.2638888955116272
0.7074288725852966,0.5447691082954407,0.5162235498428345,0.2697768807411194,0.7030473947525024,0.45136186480522156,0.39915192127227783,0.25
0.7071053385734558,0.5560791492462158,0.5178770422935486,0.2636916935443878,0.7027267217636108,0.443579763174057,0.3972775340080261,0.2916666567325592
